timestamp,lat,lon,p_drone_pa,h_hae_true,p_ref_pa,h_ref_msl,t_ref_k,q_ref,roughness,n_geoid,h_msl_pred_phy,h_hae_pred_phy,residual_hae
1970-01-01 00:12:13.896641,22.9101563,120.3115673,100529.0,112.677,4999.999999999999,20.0,296.9845934002891,0.0102052251086421,7.27039333642538,19.79910396292285,-35160.92030594364,-35141.12120198072,35253.798201980724
1970-01-01 00:12:14.328703,22.9101656,120.3115289,100533.0,113.243,4999.999999999999,20.0,296.9852516244529,0.0102051211590509,6.006425300113459,19.79898339779568,-35161.61049573991,-35141.81151234211,35255.05451234211
1970-01-01 00:12:14.868706,22.9101786,120.3114937,100511.0,113.156,4999.999999999999,20.0,296.9859436692641,0.0102050391155014,6.006425300113459,19.798874895714107,-35158.32503555623,-35138.52616066051,35251.682160660515
1970-01-01 00:12:15.516762,22.9101962,120.311454,100477.0,112.843,4999.999999999999,20.0,296.98678216227006,0.0102049552208356,6.006425300113459,19.79875385214308,-35153.218939367776,-35133.420185515635,35246.263185515636
1970-01-01 00:12:15.948791,22.9102203,120.311407,100479.0,112.927,4999.999999999999,20.0,296.98783901667883,0.0102048654413159,6.006425300113459,19.798612029054667,-35153.65034800679,-35133.85173597774,35246.77873597774
1970-01-01 00:12:16.488797,22.9102484,120.3113557,100486.0,113.414,4999.999999999999,20.0,296.989027355306,0.0102047725749708,6.006425300113459,19.798458057272317,-35154.86289931365,-35135.06444125638,35248.478441256375
1970-01-01 00:12:16.920823,22.910277,120.3112996,100471.0,113.929,4999.999999999999,20.0,296.99028373370777,0.0102046644891044,1.2749007733663873,19.798288767275743,-35152.71488131526,-35132.91659254798,35246.84559254798
1970-01-01 00:12:17.352782,22.9103065,120.3112368,100463.0,114.419,4999.999999999999,20.0,296.9916392550109,0.0102045357971097,1.2749007733663873,19.79809818851566,-35151.65032594269,-35131.85222775418,35246.27122775418
1970-01-01 00:12:17.460792,22.9103065,120.3112368,100435.0,114.419,4999.999999999999,20.0,296.9916392550109,0.0102045357971097,1.2749007733663873,19.79809818851566,-35147.36188711899,-35127.56378893048,35241.98278893048
1970-01-01 00:12:17.892775,22.9103383,120.3111697,100438.0,114.653,4999.999999999999,20.0,296.9930918931311,0.0102043988244584,1.2749007733663873,19.79789473889809,-35147.993420982835,-35128.19552624394,35242.848526243935
1970-01-01 00:12:18.325007,22.9103751,120.3111015,100455.0,114.663,4999.999999999999,88.44773856680122,296.99465543507733,0.010204272465564,14.434415410555768,19.797689988564237,-35082.33460080924,-35062.53691082068,35177.19991082068
1970-01-01 00:12:18.951525,22.9104158,120.311035,100448.164,114.681,4999.999999999999,88.44773856680122,296.99627354224447,0.0102041630554804,14.434415410555768,19.79749251480802,-35081.479234490995,-35061.68174197619,35176.36274197618
1970-01-01 00:12:19.513220,22.9104576,120.3109682,100445.0,114.892,4999.999999999999,88.44773856680122,296.9979153612337,0.010204055446916,14.434415410555768,19.79729459574536,-35081.189043369246,-35061.3917487735,35176.2837487735
1970-01-01 00:12:19.945215,22.9104992,120.3109006,100447.0,115.086,4999.999999999999,20.0,296.9995613448651,0.0102039440905612,3.803910924680165,19.79709404028988,-35150.138027208166,-35130.34093316788,35245.42693316788
1970-01-01 00:12:20.485257,22.9105423,120.3108337,100440.0,114.901,4999.999999999999,20.0,297.00122657431297,0.01020383913139,3.803910924680165,19.79689645077371,-35149.26302874751,-35129.46613229674,35244.367132296735
1970-01-01 00:12:20.917248,22.9105903,120.3107714,100441.0,114.505,4999.999999999999,20.0,297.00293018238165,0.0102037639594813,3.803910924680165,19.796715926799163,-35149.617935556955,-35129.821219630154,35244.32621963015
1970-01-01 00:12:21.349819,22.9106421,120.310713,100435.0,114.291,4999.999999999999,20.0,297.004659036279,0.010203712928584,3.803910924680165,19.79654970097181,-35148.90358492804,-35129.10703522707,35243.39803522707
1970-01-01 00:12:21.889812,22.9106936,120.3106523,100434.0,114.444,4999.999999999999,20.0,297.0064081739275,0.0102036526197501,3.803910924680165,19.796375919180917,-35148.957519693475,-35129.16114377429,35243.60514377429
1970-01-01 00:12:22.321826,22.9107429,120.3105873,100424.0,114.71,4999.999999999999,20.0,297.00816459898226,0.0102035705547978,3.803910924680165,19.796187294485723,-35147.63358302427,-35127.83739572978,35242.54739572978
1970-01-01 00:12:22.861907,22.9107905,120.3105194,100428.0,114.745,4999.999999999999,20.0,297.00992103690584,0.0102034730299076,3.803910924680165,19.795988585081737,-35148.45434175873,-35128.65835317365,35243.40335317365
1970-01-01 00:12:23.509907,22.9108391,120.3104499,100418.0,114.537,4999.999999999999,20.0,297.0117144716356,0.0102033723738412,9.979071331707637,19.79578517593531,-35147.13468948472,-35127.33890430879,35241.875904308785
1970-01-01 00:12:23.942008,22.9108906,120.3103796,100411.0,114.334,4999.999999999999,20.0,297.0135721748253,0.0102032768284325,9.979071331707637,19.795580477176543,-35146.28216031271,-35126.48657983553,35240.820579835534
1970-01-01 00:12:24.352412,22.9109434,120.3103072,100408.336,114.434,4999.999999999999,20.0,297.0154784446098,0.0102031771974749,9.979071331707637,19.795369595108426,-35146.099685360576,-35126.30431576547,35240.73831576547
1970-01-01 00:12:24.481968,22.9109434,120.3103072,100396.0,114.434,4999.999999999999,20.0,297.0154784446098,0.0102031771974749,9.979071331707637,19.795369595108426,-35144.2094564575,-35124.414086862394,35238.848086862396
1970-01-01 00:12:24.914220,22.9109953,120.3102311,100407.0,114.693,4999.999999999999,20.0,297.0174095678968,0.0102030615237763,9.979071331707637,19.795146419222853,-35146.12362113551,-35126.32847471629,35241.02147471629
